IBTrACS WMO: International Best Tracks Archive for Climate Stewardship -- WMO DATA ONLY -- Version: v03r10
Serial_Num,Season,Num,Basin,Sub_basin,Name,ISO_time,Nature,Latitude,Longitude,Wind(WMO),Pres(WMO),Center,Wind(WMO) Percentile,Pres(WMO) Percentile,Track_type
N/A,Year,#,BB,BB,N/A,YYYY-MM-DD HH:MM:SS,N/A,deg_north,deg_east,kt,mb,N/A,%,%,N/A
2014319S06066,2015,01, SI, MM,ADJALI,2014-11-15 06:00:00, TS, -6.70,  66.40,  0.0, 1009.0,reunion,-100.000,   1.381,main
2014319S06066,2015,01, SI, MM,ADJALI,2014-11-15 12:00:00, TS, -6.90,  66.20, 20.0, 1007.0,reunion,   1.324,   3.564,main
2014319S06066,2015,01, SI, MM,ADJALI,2014-11-15 18:00:00, TS, -7.20,  66.00, 23.0, 1006.0,reunion,  11.272,   5.366,main
2014319S06066,2015,01, SI, MM,ADJALI,2014-11-16 00:00:00, TS, -7.60,  66.00, 25.0, 1005.0,reunion,  15.982,   7.802,main
2014319S06066,2015,01, SI, MM,ADJALI,2014-11-16 06:00:00, TS, -8.00,  66.40, 28.0, 1003.0,reunion,  29.048,  14.525,main
2014319S06066,2015,01, SI, MM,ADJALI,2014-11-16 12:00:00, TS, -8.40,  66.50, 35.0,  999.0,reunion,  43.016,  33.630,main
2014319S06066,2015,01, SI, MM,ADJALI,2014-11-16 18:00:00, TS, -8.70,  66.60, 40.0,  997.0,reunion,  58.121,  39.463,main
2014319S06066,2015,01, SI, MM,ADJALI,2014-11-17 00:00:00, TS, -9.00,  66.90, 50.0,  992.0,reunion,  71.991,  53.480,main
2014319S06066,2015,01, SI, MM,ADJALI,2014-11-17 06:00:00, TS, -9.10,  67.40, 60.0,  987.0,reunion,  81.606,  66.283,main
2014319S06066,2015,01, SI, MM,ADJALI,2014-11-17 12:00:00, TS, -9.30,  68.10, 57.0,  988.0,reunion,  80.981,  64.291,main
2014319S06066,2015,01, SI, MM,ADJALI,2014-11-17 18:00:00, TS, -9.60,  68.70, 50.0,  990.0,reunion,  71.991,  61.314,main
2014319S06066,2015,01, SI, MM,ADJALI,2014-11-18 00:00:00, TS,-10.30,  69.30, 53.0,  988.0,reunion,  78.147,  64.291,main
2014319S06066,2015,01, SI, MM,ADJALI,2014-11-18 06:00:00, TS,-10.80,  69.80, 55.0,  987.0,reunion,  78.464,  66.283,main
2014319S06066,2015,01, SI, MM,ADJALI,2014-11-18 12:00:00, TS,-11.20,  70.20, 50.0,  990.0,reunion,  71.991,  61.314,main
2014319S06066,2015,01, SI, MM,ADJALI,2014-11-18 18:00:00, TS,-11.60,  70.50, 47.0,  992.0,reunion,  71.204,  53.480,main
2014319S06066,2015,01, SI, MM,ADJALI,2014-11-19 00:00:00, TS,-12.10,  70.80, 45.0,  993.0,reunion,  67.127,  52.472,main
2014319S06066,2015,01, SI, MM,ADJALI,2014-11-19 06:00:00, TS,-12.60,  70.60, 42.0,  995.0,reunion,  62.888,  47.424,main
2014319S06066,2015,01, SI, MM,ADJALI,2014-11-19 12:00:00, TS,-13.00,  70.40, 37.0,  997.0,reunion,  56.026,  39.463,main
2014319S06066,2015,01, SI, MM,ADJALI,2014-11-19 18:00:00, TS,-13.20,  70.20, 30.0, 1001.0,reunion,  34.099,  22.541,main
2014319S06066,2015,01, SI, MM,ADJALI,2014-11-20 00:00:00, TS,-13.50,  69.90, 30.0, 1001.0,reunion,  34.099,  22.541,main
2014319S06066,2015,01, SI, MM,ADJALI,2014-11-20 06:00:00, TS,-14.00,  69.20, 30.0, 1002.0,reunion,  34.099,  17.851,main
2014319S06066,2015,01, SI, MM,ADJALI,2014-11-20 12:00:00, TS,-14.30,  68.70, 30.0, 1003.0,reunion,  34.099,  14.525,main
2014319S06066,2015,01, SI, MM,ADJALI,2014-11-20 18:00:00, TS,-14.80,  67.60, 28.0, 1004.0,reunion,  29.048,  11.136,main
2014319S06066,2015,01, SI, MM,ADJALI,2014-11-21 00:00:00, TS,-15.10,  66.30, 27.0, 1004.0,reunion,  27.010,  11.136,main
2014319S06066,2015,01, SI, MM,ADJALI,2014-11-21 06:00:00, TS,-15.20,  64.80, 27.0, 1004.0,reunion,  27.010,  11.136,main
2014319S06066,2015,01, SI, MM,ADJALI,2014-11-21 12:00:00, TS,-14.90,  63.50, 27.0, 1005.0,reunion,  27.010,   7.802,main
2014319S06066,2015,01, SI, MM,ADJALI,2014-11-21 18:00:00, TS,-14.80,  62.40, 25.0, 1007.0,reunion,  15.982,   3.564,main
2014319S06066,2015,01, SI, MM,ADJALI,2014-11-22 00:00:00, TS,-14.60,  61.40, 25.0, 1008.0,reunion,  15.982,   2.095,main
2014319S06066,2015,01, SI, MM,ADJALI,2014-11-22 06:00:00, TS,-14.30,  60.40, 25.0, 1009.0,reunion,  15.982,   1.381,main
2014319S06066,2015,01, SI, MM,ADJALI,2014-11-22 12:00:00, TS,-14.00,  59.40, 25.0, 1009.0,reunion,  15.982,   1.381,main
2014319S06066,2015,01, SI, MM,ADJALI,2014-11-22 18:00:00, TS,-13.80,  58.40, 25.0, 1009.0,reunion,  15.982,   1.381,main
2014319S06066,2015,01, SI, MM,ADJALI,2014-11-23 00:00:00, TS,-13.70,  57.40, 20.0, 1009.0,reunion,   1.324,   1.381,main
2014319S06066,2015,01, SI, MM,ADJALI,2014-11-23 06:00:00, TS,-13.60,  56.30, 20.0, 1009.0,reunion,   1.324,   1.381,main
2014319S06066,2015,01, SI, MM,ADJALI,2014-11-23 12:00:00, TS,-13.50,  55.10, 20.0, 1009.0,reunion,   1.324,   1.381,main
2014319S06066,2015,01, SI, MM,ADJALI,2014-11-23 18:00:00, TS,-13.10,  53.90, 20.0, 1009.0,reunion,   1.324,   1.381,main
2014319S06066,2015,01, SI, MM,ADJALI,2014-11-24 00:00:00, TS,-12.40,  52.70, 20.0, 1009.0,reunion,   1.324,   1.381,main
2014319S06066,2015,01, SI, MM,ADJALI,2014-11-24 06:00:00, TS,-11.90,  51.40, 20.0, 1009.0,reunion,   1.324,   1.381,main
2014327S08077,2015,02, SI, MM,0220142015:TWO,2014-11-23 06:00:00, TS, -8.00,  77.30, 20.0, 1006.0,reunion,   1.324,   5.366,main
2014327S08077,2015,02, SI, MM,0220142015:TWO,2014-11-23 12:00:00, TS, -8.00,  76.10, 20.0, 1005.0,reunion,   1.324,   7.802,main
2014327S08077,2015,02, SI, MM,0220142015:TWO,2014-11-23 18:00:00, TS, -8.10,  75.00, 20.0, 1005.0,reunion,   1.324,   7.802,main
2014327S08077,2015,02, SI, MM,0220142015:TWO,2014-11-24 00:00:00, TS, -8.20,  73.90, 22.0, 1004.0,reunion,  11.142,  11.136,main
2014327S08077,2015,02, SI, MM,0220142015:TWO,2014-11-24 06:00:00, TS, -8.30,  72.90, 23.0, 1003.0,reunion,  11.272,  14.525,main
2014327S08077,2015,02, SI, MM,0220142015:TWO,2014-11-24 12:00:00, TS, -8.50,  72.50, 25.0, 1002.0,reunion,  15.982,  17.851,main
2014327S08077,2015,02, SI, MM,0220142015:TWO,2014-11-24 18:00:00, TS, -8.90,  72.10, 27.0, 1001.0,reunion,  27.010,  22.541,main
2014327S08077,2015,02, SI, MM,0220142015:TWO,2014-11-25 00:00:00, TS, -9.70,  71.50, 28.0, 1000.0,reunion,  29.048,  24.256,main
2014327S08077,2015,02, SI, MM,0220142015:TWO,2014-11-25 06:00:00, TS,-10.00,  70.40, 30.0,  998.0,reunion,  34.099,  35.955,main
2014327S08077,2015,02, SI, MM,0220142015:TWO,2014-11-25 12:00:00, TS,-10.20,  69.90, 30.0,  998.0,reunion,  34.099,  35.955,main
2014327S08077,2015,02, SI, MM,0220142015:TWO,2014-11-25 18:00:00, TS,-10.90,  69.70, 30.0,  999.0,reunion,  34.099,  33.630,main
2014327S08077,2015,02, SI, MM,0220142015:TWO,2014-11-26 00:00:00, TS,-11.50,  68.90, 28.0, 1000.0,reunion,  29.048,  24.256,main
2014327S08077,2015,02, SI, MM,0220142015:TWO,2014-11-26 06:00:00, TS,-12.10,  67.80, 27.0, 1001.0,reunion,  27.010,  22.541,main
2014327S08077,2015,02, SI, MM,0220142015:TWO,2014-11-26 12:00:00, TS,-12.40,  67.20, 27.0, 1001.0,reunion,  27.010,  22.541,main
2014327S08077,2015,02, SI, MM,0220142015:TWO,2014-11-26 18:00:00, TS,-12.90,  66.50, 27.0, 1001.0,reunion,  27.010,  22.541,main
2014327S08077,2015,02, SI, MM,0220142015:TWO,2014-11-27 00:00:00, TS,-13.40,  65.80, 27.0, 1001.0,reunion,  27.010,  22.541,main
2014327S08077,2015,02, SI, MM,0220142015:TWO,2014-11-27 06:00:00, TS,-13.80,  65.00, 28.0, 1000.0,reunion,  29.048,  24.256,main
2014327S08077,2015,02, SI, MM,0220142015:TWO,2014-11-27 12:00:00, TS,-14.10,  64.20, 28.0, 1000.0,reunion,  29.048,  24.256,main
2014327S08077,2015,02, SI, MM,0220142015:TWO,2014-11-27 18:00:00, TS,-14.50,  63.50, 28.0, 1000.0,reunion,  29.048,  24.256,main
2014327S08077,2015,02, SI, MM,0220142015:TWO,2014-11-28 00:00:00, TS,-14.90,  62.80, 30.0,  998.0,reunion,  34.099,  35.955,main
2014327S08077,2015,02, SI, MM,0220142015:TWO,2014-11-28 06:00:00, TS,-15.60,  61.90, 32.0,  997.0,reunion,  41.416,  39.463,main
2014327S08077,2015,02, SI, MM,0220142015:TWO,2014-11-28 12:00:00, TS,-16.20,  61.50, 32.0,  997.0,reunion,  41.416,  39.463,main
2014327S08077,2015,02, SI, MM,0220142015:TWO,2014-11-28 18:00:00, TS,-16.60,  61.20, 30.0,  998.0,reunion,  34.099,  35.955,main
2014327S08077,2015,02, SI, MM,0220142015:TWO,2014-11-29 00:00:00, TS,-17.10,  60.80, 30.0,  999.0,reunion,  34.099,  33.630,main
2014327S08077,2015,02, SI, MM,0220142015:TWO,2014-11-29 06:00:00, TS,-17.80,  60.40, 28.0, 1000.0,reunion,  29.048,  24.256,main
2014327S08077,2015,02, SI, MM,0220142015:TWO,2014-11-29 12:00:00, TS,-18.50,  60.30, 27.0, 1000.0,reunion,  27.010,  24.256,main
2014327S08077,2015,02, SI, MM,0220142015:TWO,2014-11-29 18:00:00, TS,-19.00,  60.30, 27.0, 1001.0,reunion,  27.010,  22.541,main
2014327S08077,2015,02, SI, MM,0220142015:TWO,2014-11-30 00:00:00, TS,-19.30,  60.20, 25.0, 1002.0,reunion,  15.982,  17.851,main
2014327S08077,2015,02, SI, MM,0220142015:TWO,2014-11-30 06:00:00, TS,-19.80,  60.00, 25.0, 1002.0,reunion,  15.982,  17.851,main
2014327S08077,2015,02, SI, MM,0220142015:TWO,2014-11-30 12:00:00, TS,-20.40,  59.80, 25.0, 1002.0,reunion,  15.982,  17.851,main
2014327S08077,2015,02, SI, MM,0220142015:TWO,2014-11-30 18:00:00, TS,-20.90,  59.70, 23.0, 1003.0,reunion,  11.272,  14.525,main
2014327S08077,2015,02, SI, MM,0220142015:TWO,2014-12-01 00:00:00, TS,-21.20,  60.00, 23.0, 1003.0,reunion,  11.272,  14.525,main
2014327S08077,2015,02, SI, MM,0220142015:TWO,2014-12-01 06:00:00, TS,-22.20,  60.50, 23.0, 1004.0,reunion,  11.272,  11.136,main
2014327S08077,2015,02, SI, MM,0220142015:TWO,2014-12-01 12:00:00, TS,-23.90,  60.90, 23.0, 1005.0,reunion,  11.272,   7.802,main
2014327S08077,2015,02, SI, MM,0220142015:TWO,2014-12-01 18:00:00, TS,-26.90,  61.60, 23.0, 1005.0,reunion,  11.272,   7.802,main
2014327S08077,2015,02, SI, MM,0220142015:TWO,2014-12-02 00:00:00, TS,-28.90,  62.50, 20.0, 1007.0,reunion,   1.324,   3.564,main
2014356S08101,2015,04, SI, WA,KATE,2014-12-21 15:00:00, NR, -7.50, 100.50, 15.0, 1007.0,bom,   0.169,   0.828,main
2014356S08101,2015,04, SI, WA,KATE,2014-12-21 18:00:00, NR, -7.71, 100.63, 15.0, 1007.0,bom,   0.169,   0.828,main
2014356S08101,2015,04, SI, WA,KATE,2014-12-21 22:07:00, NR, -8.00, 100.80, -1.0,   -1.0,bom,-100.000,-100.000,main
2014356S08101,2015,04, SI, WA,KATE,2014-12-22 00:00:00, NR, -8.14, 100.79, 20.0, 1007.0,bom,   1.772,   0.828,main
2014356S08101,2015,04, SI, WA,KATE,2014-12-22 06:00:00, NR, -8.60, 100.74, 20.0, 1007.0,bom,   1.772,   0.828,main
2014356S08101,2015,04, SI, WA,KATE,2014-12-22 12:00:00, NR, -9.02, 100.69, 20.0, 1007.0,bom,   1.772,   0.828,main
2014356S08101,2015,04, SI, WA,KATE,2014-12-22 18:00:00, NR, -9.19, 100.61, 25.0, 1004.0,bom,   8.811,   4.868,main
2014356S08101,2015,04, SI, WA,KATE,2014-12-22 22:11:00, NR, -9.40, 100.50, -1.0,   -1.0,bom,-100.000,-100.000,main
2014356S08101,2015,04, SI, WA,KATE,2014-12-23 00:00:00, NR, -9.40, 100.50, 25.0, 1004.0,bom,   8.811,   4.868,main
2014356S08101,2015,04, SI, WA,KATE,2014-12-23 06:00:00, NR, -9.50, 100.60, 25.0, 1004.0,bom,   8.811,   4.868,main
2014356S08101,2015,04, SI, WA,KATE,2014-12-23 12:00:00, NR, -9.50, 100.80, 30.0, 1002.0,bom,  25.808,  10.454,main
2014356S08101,2015,04, SI, WA,KATE,2014-12-23 18:00:00, NR, -9.90, 100.80, 30.0, 1002.0,bom,  25.808,  10.454,main
2014356S08101,2015,04, SI, WA,KATE,2014-12-24 00:00:00, NR,-10.70, 100.00, 30.0, 1004.0,bom,  25.808,   4.868,main
2014356S08101,2015,04, SI, WA,KATE,2014-12-24 06:00:00, NR,-10.70,  99.30, 30.0, 1001.0,bom,  25.808,  14.336,main
2014356S08101,2015,04, SI, WA,KATE,2014-12-24 08:08:00, NR,-10.70,  99.00, -1.0,   -1.0,bom,-100.000,-100.000,main
2014356S08101,2015,04, SI, WA,KATE,2014-12-24 09:30:00, NR,-10.80,  98.90, 35.0,  998.0,bom,  38.771,  25.937,main
2014356S08101,2015,04, SI, WA,KATE,2014-12-24 10:19:00, NR,-10.80,  98.90, -1.0,   -1.0,bom,-100.000,-100.000,main
2014356S08101,2015,04, SI, WA,KATE,2014-12-24 12:00:00, NR,-10.80,  98.80, 35.0,  998.0,bom,  38.771,  25.937,main
2014356S08101,2015,04, SI, WA,KATE,2014-12-24 18:00:00, NR,-10.90,  97.80, 40.0,  996.0,bom,  47.251,  34.220,main
2014356S08101,2015,04, SI, WA,KATE,2014-12-24 21:29:00, NR,-11.00,  97.60, -1.0,   -1.0,bom,-100.000,-100.000,main
2014356S08101,2015,04, SI, WA,KATE,2014-12-25 00:00:00, NR,-11.10,  97.50, 40.0,  992.0,bom,  47.251,  48.176,main
2014356S08101,2015,04, SI, WA,KATE,2014-12-25 01:27:00, NR,-11.20,  97.30, -1.0,   -1.0,bom,-100.000,-100.000,main
2014356S08101,2015,04, SI, WA,KATE,2014-12-25 06:00:00, NR,-11.99,  96.79, 45.0,  988.0,bom,  55.849,  59.194,main
2014356S08101,2015,04, SI, WA,KATE,2014-12-25 10:06:00, NR,-12.10,  96.20, -1.0,   -1.0,bom,-100.000,-100.000,main
2014356S08101,2015,04, SI, WA,KATE,2014-12-25 12:00:00, NR,-12.20,  96.00, 50.0,  985.0,bom,  60.653,  63.781,main
2014356S08101,2015,04, SI, WA,KATE,2014-12-25 18:00:00, NR,-12.30,  95.50, 55.0,  983.0,bom,  69.702,  68.833,main
2014356S08101,2015,04, SI, WA,KATE,2014-12-25 19:00:00, NR,-12.30,  95.30, -1.0,   -1.0,bom,-100.000,-100.000,main
2014356S08101,2015,04, SI, WA,KATE,2014-12-25 20:31:00, NR,-12.20,  95.20, -1.0,   -1.0,bom,-100.000,-100.000,main
2014356S08101,2015,04, SI, WA,KATE,2014-12-26 00:00:00, NR,-12.20,  95.00, 55.0,  983.0,bom,  69.702,  68.833,main
2014356S08101,2015,04, SI, WA,KATE,2014-12-26 06:00:00, NR,-12.30,  94.40, 60.0,  980.0,bom,  74.768,  71.188,main
2014356S08101,2015,04, SI, WA,KATE,2014-12-26 12:00:00, NR,-12.40,  94.20, 80.0,  964.0,bom,  86.479,  86.541,main
2014356S08101,2015,04, SI, WA,KATE,2014-12-26 13:53:00, NR,-12.40,  94.20, -1.0,   -1.0,bom,-100.000,-100.000,main
2014356S08101,2015,04, SI, WA,KATE,2014-12-26 18:00:00, NR,-12.50,  94.00, 90.0,  955.0,bom,  92.285,  90.202,main
2014356S08101,2015,04, SI, WA,KATE,2014-12-27 00:00:00, NR,-12.70,  93.80, 90.0,  955.0,bom,  92.285,  90.202,main
2014356S08101,2015,04, SI, WA,KATE,2014-12-27 06:00:00, NR,-12.90,  93.50, 90.0,  955.0,bom,  92.285,  90.202,main
2014356S08101,2015,04, SI, WA,KATE,2014-12-27 07:01:00, NR,-12.90,  93.40, -1.0,   -1.0,bom,-100.000,-100.000,main
2014356S08101,2015,04, SI, WA,KATE,2014-12-27 12:00:00, NR,-13.00,  93.20, 90.0,  955.0,bom,  92.285,  90.202,main
2014356S08101,2015,04, SI, WA,KATE,2014-12-27 18:00:00, NR,-13.10,  93.00, 85.0,  960.0,bom,  90.562,  87.602,main
2014356S08101,2015,04, SI, WA,KATE,2014-12-27 19:56:00, NR,-13.10,  93.00, -1.0,   -1.0,bom,-100.000,-100.000,main
2014356S08101,2015,04, SI, WA,KATE,2014-12-28 00:00:00, NR,-13.30,  92.80, 80.0,  965.0,bom,  86.479,  84.689,main
2014356S08101,2015,04, SI, WA,KATE,2014-12-28 06:00:00, NR,-13.50,  92.70, 70.0,  973.0,bom,  81.764,  80.158,main
2014356S08101,2015,04, SI, WA,KATE,2014-12-28 12:00:00, NR,-13.60,  92.60, 65.0,  976.0,bom,  78.895,  76.393,main
2014356S08101,2015,04, SI, WA,KATE,2014-12-28 13:28:00, NR,-13.60,  92.60, -1.0,   -1.0,bom,-100.000,-100.000,main
2014356S08101,2015,04, SI, WA,KATE,2014-12-28 18:00:00, NR,-13.90,  92.30, 60.0,  982.0,bom,  74.768,  69.502,main
2014356S08101,2015,04, SI, WA,KATE,2014-12-28 22:18:00, NR,-14.20,  92.10, -1.0,   -1.0,bom,-100.000,-100.000,main
2014356S08101,2015,04, SI, WA,KATE,2014-12-29 00:00:00, NR,-14.30,  92.00, 60.0,  982.0,bom,  74.768,  69.502,main
2014356S08101,2015,04, SI, WA,KATE,2014-12-29 06:00:00, NR,-14.60,  91.70, 60.0,  980.0,bom,  74.768,  71.188,main
2014356S08101,2015,04, SI, WA,KATE,2014-12-29 10:54:00, NR,-15.00,  91.60, -1.0,   -1.0,bom,-100.000,-100.000,main
2014356S08101,2015,04, SI, WA,KATE,2014-12-29 12:00:00, NR,-15.10,  91.50, 65.0,  976.0,bom,  78.895,  76.393,main
2014356S08101,2015,04, SI, WA,KATE,2014-12-29 13:15:00, NR,-15.10,  91.40, -1.0,   -1.0,bom,-100.000,-100.000,main
2014356S08101,2015,04, SI, WA,KATE,2014-12-29 18:00:00, NR,-15.70,  90.90, 70.0,  973.0,bom,  81.764,  80.158,main
2014356S08101,2015,04, SI, WA,KATE,2014-12-30 00:00:00, NR,-16.50,  90.30, 80.0,  967.0,bom,  86.479,  83.941,main
2014356S08101,2015,04, SI, WA,KATE,2014-12-30 02:32:00, NR,-16.60,  90.00, -1.0,   -1.0,bom,-100.000,-100.000,main
2014356S08101,2015,04, SI, MM,KATE,2014-12-30 06:00:00, TS,-17.00,  89.90, 90.0,  950.0,reunion,  95.655,  93.547,main
2014356S08101,2015,04, SI, MM,KATE,2014-12-30 12:00:00, TS,-17.80,  89.30, 87.0,  955.0,reunion,  95.615,  90.523,main
2014356S08101,2015,04, SI, MM,KATE,2014-12-30 18:00:00, TS,-18.60,  88.60, 72.0,  970.0,reunion,  89.402,  84.261,main
2014356S08101,2015,04, SI, MM,KATE,2014-12-31 00:00:00, TS,-19.20,  88.00, 55.0,  987.0,reunion,  78.464,  66.283,main
2014356S08101,2015,04, SI, MM,KATE,2014-12-31 06:00:00, TS,-20.00,  87.10, 45.0,  997.0,reunion,  67.127,  39.463,main
2014356S08101,2015,04, SI, MM,KATE,2014-12-31 12:00:00, TS,-20.70,  86.00, 38.0, 1000.0,reunion,  57.422,  24.256,main
2014356S08101,2015,04, SI, MM,KATE,2014-12-31 18:00:00, TS,-21.40,  84.90, 35.0, 1001.0,reunion,  43.016,  22.541,main
2014356S08101,2015,04, SI, MM,KATE,2015-01-01 00:00:00, ET,-22.20,  84.00, 35.0, 1001.0,reunion,  43.016,  22.541,main
2014356S08101,2015,04, SI, MM,KATE,2015-01-01 06:00:00, ET,-23.00,  83.00, 35.0, 1001.0,reunion,  43.016,  22.541,main
2014356S08101,2015,04, SI, MM,KATE,2015-01-01 12:00:00, ET,-23.50,  82.00, 32.0, 1003.0,reunion,  41.416,  14.525,main
2014356S08101,2015,04, SI, MM,KATE,2015-01-01 18:00:00, ET,-24.00,  81.20, 30.0, 1004.0,reunion,  34.099,  11.136,main
2014356S08101,2015,04, SI, MM,KATE,2015-01-02 00:00:00, TS,-24.50,  80.50, 27.0, 1006.0,reunion,  27.010,   5.366,main
2014356S08101,2015,04, SI, MM,KATE,2015-01-02 06:00:00, TS,-25.30,  79.90, 25.0, 1007.0,reunion,  15.982,   3.564,main
2014356S08101,2015,04, SI, MM,KATE,2015-01-02 12:00:00, TS,-26.00,  79.70, 23.0, 1008.0,reunion,  11.272,   2.095,main
2014356S08101,2015,04, SI, MM,KATE,2015-01-02 18:00:00, TS,-26.80,  80.10, 20.0, 1009.0,reunion,   1.324,   1.381,main
2014356S08101,2015,04, SI, MM,KATE,2015-01-03 00:00:00, TS,-27.80,  81.00, 20.0, 1009.0,reunion,   1.324,   1.381,main
2014356S08101,2015,04, SI, MM,KATE,2015-01-03 06:00:00, TS,-28.50,  82.30, 20.0, 1010.0,reunion,   1.324,   0.603,main
2014356S08101,2015,04, SI, MM,KATE,2015-01-03 12:00:00, TS,-29.30,  83.90, 20.0, 1009.0,reunion,   1.324,   1.381,main
2014356S08101,2015,04, SI, MM,KATE,2015-01-03 18:00:00, TS,-30.20,  85.60, 20.0, 1008.0,reunion,   1.324,   2.095,main
2014356S08101,2015,04, SI, MM,KATE,2015-01-04 00:00:00, TS,-30.50,  87.10, 20.0, 1008.0,reunion,   1.324,   2.095,main
2014356S08101,2015,04, SI, MM,KATE,2015-01-04 06:00:00, TS,-30.30,  88.50, 20.0, 1008.0,reunion,   1.324,   2.095,main
2014356S08101,2015,04, SI, MM,KATE,2015-01-04 12:00:00, TS,-30.00,  89.60, 20.0, 1008.0,reunion,   1.324,   2.095,main
2015009S19054,2015,05, SI, MM,BANSI,2015-01-08 12:00:00, TS,-18.90,  53.90,  0.0, 1008.0,reunion,-100.000,   2.095,main
2015009S19054,2015,05, SI, MM,BANSI,2015-01-08 18:00:00, TS,-18.70,  53.60,  0.0, 1008.0,reunion,-100.000,   2.095,main
2015009S19054,2015,05, SI, MM,BANSI,2015-01-09 00:00:00, TS,-19.00,  53.40,  0.0, 1008.0,reunion,-100.000,   2.095,main
2015009S19054,2015,05, SI, MM,BANSI,2015-01-09 06:00:00, TS,-19.10,  52.90, 15.0, 1008.0,reunion,   0.024,   2.095,main
2015009S19054,2015,05, SI, MM,BANSI,2015-01-09 12:00:00, TS,-18.60,  52.90, 15.0, 1007.0,reunion,   0.024,   3.564,main
2015009S19054,2015,05, SI, MM,BANSI,2015-01-09 18:00:00, TS,-18.20,  53.00, 20.0, 1005.0,reunion,   1.324,   7.802,main
2015009S19054,2015,05, SI, MM,BANSI,2015-01-10 00:00:00, TS,-17.40,  52.80, 20.0, 1004.0,reunion,   1.324,  11.136,main
2015009S19054,2015,05, SI, MM,BANSI,2015-01-10 06:00:00, TS,-16.90,  52.80, 20.0, 1003.0,reunion,   1.324,  14.525,main
2015009S19054,2015,05, SI, MM,BANSI,2015-01-10 12:00:00, TS,-16.60,  53.00, 25.0, 1001.0,reunion,  15.982,  22.541,main
2015009S19054,2015,05, SI, MM,BANSI,2015-01-10 18:00:00, TS,-16.00,  53.60, 30.0,  998.0,reunion,  34.099,  35.955,main
2015009S19054,2015,05, SI, MM,BANSI,2015-01-11 00:00:00, TS,-15.90,  54.60, 35.0,  994.0,reunion,  43.016,  51.123,main
2015009S19054,2015,05, SI, MM,BANSI,2015-01-11 06:00:00, TS,-16.30,  54.80, 47.0,  988.0,reunion,  71.204,  64.291,main
2015009S19054,2015,05, SI, MM,BANSI,2015-01-11 12:00:00, TS,-16.80,  54.90, 57.0,  982.0,reunion,  80.981,  74.958,main
2015009S19054,2015,05, SI, MM,BANSI,2015-01-11 18:00:00, TS,-17.20,  55.00, 70.0,  970.0,reunion,  87.624,  84.261,main
2015009S19054,2015,05, SI, MM,BANSI,2015-01-12 00:00:00, TS,-17.40,  55.10, 82.0,  960.0,reunion,  93.714,  89.404,main
2015009S19054,2015,05, SI, MM,BANSI,2015-01-12 06:00:00, TS,-17.20,  55.90, 90.0,  950.0,reunion,  95.655,  93.547,main
2015009S19054,2015,05, SI, MM,BANSI,2015-01-12 12:00:00, TS,-17.50,  56.60,100.0,  938.0,reunion,  98.035,  96.643,main
2015009S19054,2015,05, SI, MM,BANSI,2015-01-12 18:00:00, TS,-17.60,  56.90,115.0,  918.0,reunion,  99.545,  99.381,main
2015009S19054,2015,05, SI, MM,BANSI,2015-01-13 00:00:00, TS,-17.50,  57.30,120.0,  910.0,reunion,  99.764,  99.698,main
2015009S19054,2015,05, SI, MM,BANSI,2015-01-13 06:00:00, TS,-17.30,  57.70,115.0,  917.0,reunion,  99.545,  99.397,main
2015009S19054,2015,05, SI, MM,BANSI,2015-01-13 12:00:00, TS,-17.20,  57.90,103.0,  930.0,reunion,  98.766,  97.412,main
2015009S19054,2015,05, SI, MM,BANSI,2015-01-13 18:00:00, TS,-17.30,  58.20, 90.0,  942.0,reunion,  95.655,  95.500,main
2015009S19054,2015,05, SI, MM,BANSI,2015-01-14 00:00:00, TS,-17.30,  58.40, 85.0,  947.0,reunion,  94.315,  94.555,main
2015009S19054,2015,05, SI, MM,BANSI,2015-01-14 06:00:00, TS,-17.20,  58.80, 80.0,  952.0,reunion,  92.115,  93.420,main
2015009S19054,2015,05, SI, MM,BANSI,2015-01-14 12:00:00, TS,-17.30,  59.20, 80.0,  952.0,reunion,  92.115,  93.420,main
2015009S19054,2015,05, SI, MM,BANSI,2015-01-14 18:00:00, TS,-17.50,  59.80, 80.0,  950.0,reunion,  92.115,  93.547,main
2015009S19054,2015,05, SI, MM,BANSI,2015-01-15 00:00:00, TS,-17.70,  60.20, 85.0,  945.0,reunion,  94.315,  94.698,main
2015009S19054,2015,05, SI, MM,BANSI,2015-01-15 06:00:00, TS,-17.90,  60.80, 95.0,  937.0,reunion,  97.223,  96.730,main
2015009S19054,2015,05, SI, MM,BANSI,2015-01-15 12:00:00, TS,-17.90,  61.70, 95.0,  938.0,reunion,  97.223,  96.643,main
2015009S19054,2015,05, SI, MM,BANSI,2015-01-15 18:00:00, TS,-18.20,  63.00,100.0,  935.0,reunion,  98.035,  96.778,main
2015009S19054,2015,05, SI, MM,BANSI,2015-01-16 00:00:00, TS,-19.10,  64.20,110.0,  930.0,reunion,  99.172,  97.412,main
2015009S19054,2015,05, SI, MM,BANSI,2015-01-16 06:00:00, TS,-20.20,  65.50,110.0,  930.0,reunion,  99.172,  97.412,main
2015009S19054,2015,05, SI, MM,BANSI,2015-01-16 12:00:00, TS,-21.60,  66.30,100.0,  938.0,reunion,  98.035,  96.643,main
